Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,274101,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,42418.67049,32.83461206,34262.625,90101.50541,256780,4,16904,8452.0,11947.27617,16900,4,274034,54806.8,113143.7663,256780,15,0,0,0,0,72,132,10.94487069,21.88974137,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
25703,3120094,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,450.3069459,2.24352215,520015.6667,1267865.832,3108024,97,0,0.0,0.0,0,0,3109994,621998.8,1389730.375,3108024,97,1,0,0,0,20,132,0.320503164,1.923018986,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,24718,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,470385.9536,364.1071284,3089.75,8008.799852,22890,12,23038,11519.0,16273.35546,23026,12,24582,4916.4,10116.07707,22996,47,0,0,0,0,72,132,121.3690428,242.7380856,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,72252381,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,161.3372437,0.166084492,6568398.273,17800000.0,59300000,1,71300000,10200000.0,22100000.0,59300000,1,1007541,335847.0,570170.1024,994180,185,0,0,0,0,172,92,0.110722995,0.055361497,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,2852.0,0.0,2852,2852,35600000.0,33500000.0,59300000,12000000,DDoS
80,5480879,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.473574585,0.912262431,1370219.75,2739775.539,5479883,3,5480879,1370219.75,2739775.539,5479883,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.912262431,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,996.0,0.0,996,996,5479883.0,0.0,5479883,5479883,DDoS
80,3013957,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.953692106,1.658948684,753489.25,1504302.576,3009943,982,3013957,753489.25,1504302.576,3009943,982,0,0.0,0.0,0,0,0,0,0,0,100,0,1.658948684,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,100865860,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,115.6288163,0.128884045,8405488.333,27800000.0,96800000,1,99000000,14100000.0,36500000.0,96800000,1,1877957,469489.25,938279.237,1876908,5,0,0,0,0,172,112,0.079313258,0.049570786,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2205864.0,0.0,2205864,2205864,96800000.0,0.0,96800000,96800000,DDoS
80,1753356,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,6631.283094,3.992343825,292226.0,713936.8645,1749541,6,3615,1807.5,2283.247796,3422,193,1753350,584450.0,1008999.922,1749541,154,0,0,0,0,72,92,1.711004497,2.281339329,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,82086372,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,142.0089561,0.158369772,6840531.0,20300000.0,70700000,2,80900000,11600000.0,26400000.0,70700000,2,1254579,313644.75,607921.4243,1225307,57,0,0,0,0,172,112,0.097458321,0.060911451,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4996.0,0.0,4996,4996,40400000.0,42900000.0,70700000,10100000,DDoS
80,73515484,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,158.6468505,0.190436072,5655037.231,18800000.0,68200000,1,72300000,10300000.0,25600000.0,68200000,1,1249875,249975.0,558335.658,1248756,17,0,0,0,0,172,132,0.108820613,0.081615459,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,4025040.0,0.0,4025040,4025040,68200000.0,0.0,68200000,68200000,DDoS
53,49300,2,2,62,106,31,31,31.0,0.0,53,53,53.0,0.0,3407.707911,81.13590264,16433.33333,28461.63622,49298,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,80,40,40.56795132,40.56795132,31,53,39.8,12.04989627,145.2,0,0,0,0,0,0,0,0,1,49.75,31.0,53.0,80,0,0,0,0,0,0,2,62,2,106,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,786061,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1973.024455,14791.47293,11.44949311,98257.625,267492.359,759899,15,25740,12870.0,18063.74983,25643,97,786012,157202.4,337102.3917,759899,15,0,0,0,0,72,132,3.816497702,7.632995404,0,4380,1162.7,1775.649618,3152931.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,88645567,8,7,56,11607,20,0,7.0,5.656854249,4380,0,1658.142857,1762.272815,131.5689029,0.169213199,6331826.214,21800000.0,81900000,3,88100000,12600000.0,30700000.0,81900000,186,541415,90235.83333,220438.2885,540203,3,0,0,0,0,172,152,0.09024704,0.07896616,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,7.0,1658.142857,172,0,0,0,0,0,0,8,56,7,11607,256,229,6,20,2877.0,0.0,2877,2877,44100000.0,53600000.0,81900000,6160446,DDoS
80,101013,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,115163.3948,79.19772703,14430.42857,37667.16327,99850,2,892,446.0,401.6366517,730,162,100964,25241.0,49741.09117,99850,2,0,0,0,0,72,112,29.69914763,49.49857939,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,100937,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,115250.1065,69.35018873,16822.83333,40817.98262,100141,6,709,354.5,419.3143212,651,58,100879,33626.33333,57604.53481,100141,6,0,0,0,0,72,92,29.72150946,39.62867928,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
59183,8018931,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.489376452,0.748229409,1603786.2,3566944.597,7984509,1,0,0.0,0.0,0,0,7995798,1998949.5,3990375.687,7984509,1,0,0,0,0,20,100,0.124704901,0.623524507,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,34422.0,0.0,34422,34422,7984509.0,0.0,7984509,7984509,BENIGN
80,100759459,8,6,56,11607,20,0,7.0,5.656854249,7300,0,1934.5,2863.744245,115.7509192,0.138944771,7750727.615,25600000.0,92700000,1,101000000,14400000.0,34700000.0,92700000,1,61354,12270.8,22019.21196,50899,3,0,0,0,0,172,132,0.079397012,0.059547759,0,7300,777.9333333,1970.892563,3884417.495,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,3.0,0.0,3,3,50300000.0,59900000.0,92700000,8007678,DDoS
80,22120,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,525632.9114,316.4556962,3686.666667,5891.888039,15174,79,17076,8538.0,9496.444071,15253,1823,22041,7347.0,8835.111261,17221,188,0,0,0,0,72,92,135.6238698,180.8318264,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,89398205,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,130.4612324,0.134230883,8127109.545,22900000.0,76300000,1,88400000,12600000.0,28400000.0,76300000,1,963050,321016.6667,555308.9149,962232,5,0,0,0,0,172,92,0.089487255,0.044743628,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,2023.0,0.0,2023,2023,44200000.0,45400000.0,76300000,12100000,DDoS
80,10148749,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.364823487,0.394137248,3382916.333,5858518.695,10100000,3,10100000,3382916.333,5858518.695,10100000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.394137248,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,998.0,0.0,998,998,10100000.0,0.0,10100000,10100000,DDoS
80,1278894,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1762.272815,9096.140884,7.819256326,142099.3333,425960.9171,1277995,2,610,305.0,427.0924958,607,3,1278876,213146.0,521667.3926,1277995,2,0,0,0,0,72,152,2.345776898,5.473479428,0,4380,1057.545455,1599.303183,2557770.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,4564336,9,5,1296,5322,432,0,144.0,216.0,1774,0,1064.4,971.659817,1449.937077,3.067258852,351102.7692,676227.2569,1801148,29,4564336,570542.0,800544.4256,1801148,1283,3704645,926161.25,1045206.475,1844171,3761,0,0,0,0,296,168,1.971809262,1.09544959,0,1774,441.2,711.1981038,505802.7429,0,0,0,1,0,0,0,0,0,472.7142857,144.0,1064.4,296,0,0,0,0,0,0,9,1296,5,5322,29200,1006,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,888604,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13091.32077,9.002885425,126943.4286,335467.4571,887712,4,665,332.5,400.9295449,616,49,888528,222132.0,443720.0813,887712,4,0,0,0,0,72,112,3.376082034,5.62680339,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,51756,4,2,192,180,48,48,48.0,0.0,90,90,90.0,0.0,7187.572455,115.928588,10351.2,14284.03835,28791,1,28840,9613.333333,16608.36314,28791,1,48,48.0,0.0,48,48,0,0,0,0,80,64,77.28572533,38.64286266,48,90,60.0,20.49390153,420.0,0,0,0,0,0,0,0,0,0,70.0,48.0,90.0,80,0,0,0,0,0,0,4,192,2,180,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,163,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1276073.62,24539.8773,54.33333333,54.77529857,112,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12269.93865,12269.93865,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63597,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,182917.4332,141.5161093,7949.625,22113.41299,62676,2,712,356.0,353.5533906,606,106,63519,12703.8,27936.99338,62676,2,0,0,0,0,72,132,47.17203642,94.34407283,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,36277,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,320506.1058,220.5254018,5182.428571,12705.06588,33962,3,34026,17013.0,24055.7727,34023,3,36216,9054.0,16719.22508,34109,184,0,0,0,0,72,112,82.69702566,137.8283761,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1011028,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,29.67276871,4.945461451,252757.0,503493.901,1007996,58,1011028,252757.0,503493.901,1007996,58,0,0.0,0.0,0,0,0,0,0,0,100,0,4.945461451,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1108953,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,21.64203533,3.607005888,369651.0,638804.7609,1107279,365,1108953,369651.0,638804.7609,1107279,365,0,0.0,0.0,0,0,0,0,0,0,80,0,3.607005888,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,24162,2,2,64,228,32,32,32.0,0.0,114,114,114.0,0.0,12085.09229,165.5492095,8054.0,13904.05606,24109,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,40,64,82.77460475,82.77460475,32,114,64.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,81.0,32.0,114.0,40,0,0,0,0,0,0,2,64,2,228,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,81075,4,4,136,200,34,34,34.0,0.0,50,50,50.0,0.0,4144.310823,98.67406722,11582.14286,23385.07184,62297,1,80814,26938.0,46613.8238,80763,1,18728,6242.666667,10730.34344,18633,47,0,0,0,0,80,80,49.33703361,49.33703361,34,50,41.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,46.25,34.0,50.0,80,0,0,0,0,0,0,4,136,4,200,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,27614,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,421054.5376,253.4946042,4602.333333,10414.80572,25855,3,26072,13036.0,18431.44536,26069,3,27400,9133.333333,14820.59069,26245,370,0,0,0,0,72,92,108.6405447,144.8540595,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1683488,3,6,26,11601,20,0,8.666666667,10.26320288,5755,0,1933.5,2166.985348,6906.494136,5.346043453,210436.0,579764.4522,1644899,10,38279,19139.5,27010.77193,38239,40,1683478,336695.6,731495.335,1644899,15,0,0,0,0,72,132,1.782014484,3.564028968,0,5755,1162.7,1897.114303,3599042.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,111898,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,2395.038338,35.74684087,37299.33333,64520.33596,111801,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,40,17.87342044,17.87342044,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1217764,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,9547.827001,6.569417391,173966.2857,456921.4559,1210151,1,7093,3546.5,5014.094185,7092,1,1217572,304393.0,603847.307,1210151,188,0,0,0,0,72,112,2.463531522,4.10588587,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,439,2,2,66,166,33,33,33.0,0.0,83,83,83.0,0.0,528473.8041,9111.617312,146.3333333,210.4954473,388,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,4555.808656,4555.808656,33,83,53.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,66.25,33.0,83.0,40,0,0,0,0,0,0,2,66,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10611790,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.261635407,0.376939235,3537263.333,6125852.076,10600000,1,10600000,3537263.333,6125852.076,10600000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.376939235,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1002.0,0.0,1002,1002,10600000.0,0.0,10600000,10600000,DDoS
56512,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,128,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,414845,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,28027.33551,16.87377213,69140.83333,164769.4257,405410,44,9229,4614.5,5448.257749,8467,762,414724,138241.3333,231418.5113,405410,162,0,0,0,0,72,92,7.231616628,9.642155504,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,164398,4,2,136,348,34,34,34.0,0.0,174,174,174.0,0.0,2944.074745,36.49679436,32879.6,47890.27785,105535,3,58671,19557.0,33868.52149,58665,3,192,192.0,0.0,192,192,0,0,0,0,128,40,24.33119624,12.16559812,34,174,74.0,68.31300511,4666.666667,0,0,0,0,0,0,0,0,0,86.33333333,34.0,174.0,128,0,0,0,0,0,0,4,136,2,348,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61629,2,2,82,240,41,41,41.0,0.0,120,120,120.0,0.0,5224.812994,64.90450924,20543.0,35578.05565,61625,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,64,32.45225462,32.45225462,41,120,72.6,43.27008204,1872.3,0,0,0,0,0,0,0,0,1,90.75,41.0,120.0,64,0,0,0,0,0,0,2,82,2,240,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,153295,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,75847.22268,52.18695978,21899.28571,50068.63019,134477,26,18171,9085.5,12240.72549,17741,430,153269,38317.25,64663.09458,134477,168,0,0,0,0,72,112,19.57010992,32.61684986,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,182,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1780219.78,21978.02198,60.66666667,63.31139971,129,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,10989.01099,10989.01099,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3158080,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.499442699,1.58324045,789520.0,1577874.707,3156332,325,3158080,789520.0,1577874.707,3156332,325,0,0.0,0.0,0,0,0,0,0,0,100,0,1.58324045,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,24190,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,496.0727573,82.67879289,24190.0,0.0,24190,24190,24190,24190.0,0.0,24190,24190,0,0.0,0.0,0,0,0,0,0,0,40,0,82.67879289,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1765336,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,6589.680378,4.531715209,252190.8571,666263.5091,1763134,28,1773,886.5,958.1296885,1564,209,1765308,441327.0,881204.9911,1763134,185,0,0,0,0,72,112,1.699393203,2.832322006,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
51575,82538630,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888888889,5.30199124,141.4489191,0.169617548,6349125.385,22400000.0,80900000,1,82500000,20600000.0,40300000.0,81100000,185,81100000,10100000.0,28600000.0,80900000,1,0,0,0,0,112,192,0.060577696,0.109039852,0,11595,778.7333333,2992.233243,8953459.781,0,0,0,0,1,1,0,0,1,834.3571429,2322.6,6.888888889,112,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,283632.0,0.0,283632,283632,80900000.0,0.0,80900000,80900000,BENIGN
443,432701,9,6,380,6588,193,0,42.22222222,69.12086837,2920,2,1098.0,1311.326199,16103.49872,34.66597027,30907.21429,53990.76894,203423,1,432701,54087.625,83508.87526,254728,1,147506,29501.2,39994.19968,80880,190,0,0,0,0,192,124,20.79958216,13.86638811,0,2920,435.5,925.6063958,856747.2,0,0,0,1,0,0,0,0,0,464.5333333,42.22222222,1098.0,192,0,0,0,0,0,0,9,380,6,6588,8192,30016,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5219321,4,4,566,626,554,0,141.5,275.0145451,614,0,156.5,305.0131145,228.3821976,1.532766427,745617.2857,1877039.276,5000158,16,219163,73054.33333,83099.38828,168996,23703,5195671,1731890.333,2832015.608,5000174,2597,0,0,0,0,100,88,0.766383213,0.766383213,0,614,132.4444444,256.4620396,65772.77778,0,0,0,1,0,0,0,0,1,149.0,141.5,156.5,100,0,0,0,0,0,0,4,566,4,626,29200,23,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,560567,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,20752.20268,14.27126463,80081.0,211495.7045,559708,4,558,279.0,388.9087297,554,4,560532,140133.0,279716.7865,559708,5,0,0,0,0,72,112,5.351724236,8.919540394,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,906866,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,12827.6945,9.924288704,113358.25,320139.5453,905663,16,867,433.5,535.2798334,812,55,906772,181354.4,404900.9583,905663,16,0,0,0,0,72,132,3.308096235,6.616192469,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8563756,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.802508619,0.46708477,2854585.333,4943441.615,8562780,4,8563756,2854585.333,4943441.615,8562780,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.46708477,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,976.0,0.0,976,976,8562780.0,0.0,8562780,8562780,DDoS
80,1815563,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,6404.074108,4.957140017,226945.375,638381.5472,1806845,4,7970,3985.0,5629.984192,7966,4,1815440,363088.0,807092.1588,1806845,10,0,0,0,0,72,132,1.652380006,3.304760011,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
